,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades,Tribe_9_Nomads,Tribe_9_Spice,Tribe_9_Clustering,Tribe_9_Trades,Tribe_10_Nomads,Tribe_10_Spice,Tribe_10_Clustering,Tribe_10_Trades,Tribe_11_Nomads,Tribe_11_Spice,Tribe_11_Clustering,Tribe_11_Trades,Tribe_12_Nomads,Tribe_12_Spice,Tribe_12_Clustering,Tribe_12_Trades,Tribe_13_Nomads,Tribe_13_Spice,Tribe_13_Clustering,Tribe_13_Trades,Tribe_14_Nomads,Tribe_14_Spice,Tribe_14_Clustering,Tribe_14_Trades,Tribe_15_Nomads,Tribe_15_Spice,Tribe_15_Clustering,Tribe_15_Trades,Tribe_16_Nomads,Tribe_16_Spice,Tribe_16_Clustering,Tribe_16_Trades,Tribe_17_Nomads,Tribe_17_Spice,Tribe_17_Clustering,Tribe_17_Trades,Tribe_18_Nomads,Tribe_18_Spice,Tribe_18_Clustering,Tribe_18_Trades
3,29,3.2528735632183903,0.0,0.0,18,11,30.07604278966021,14.968766605747962,3.0,3.6666666666666665,0.016666666666666666,0.03333333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,5.078947368421052,0.0,0.0,12,7,25.20513090453258,12.445709750678178,6.0,3.5,0.0125,0.025,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18,4.268518518518519,0.0,0.0,11,7,22.88748660970081,10.80713718834772,5.5,2.3333333333333335,0.01,0.02,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,16,2.3125,0.0,0.0,10,6,20.781464728075807,9.670127519789755,2.5,2.0,0.008333333333333333,0.016666666666666666,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,15,2.2222222222222223,0.0,0.0,10,5,19.078375516088446,8.67753271056576,2.5,1.6666666666666667,0.007142857142857143,0.014285714285714285,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,14,2.0416666666666665,0.0,0.0,9,5,17.379792360877616,7.060037383503728,2.25,1.6666666666666667,0.00625,0.0125,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,12,2.0,0.0,0.0,8,4,16.323693334499417,5.793600105304304,2.0,2.0,0.005555555555555556,0.011111111111111112,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1.8636363636363638,0.0,0.0,8,3,15.359659260554906,4.7172757374664,2.0,1.5,0.005,0.01,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.15,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,4.340277777777778,0.0,0.0,50,50,150.0,150.0,3.125,5.555555555555555,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,4.941125541125541,0.5,0.5,40,37,69.86577421361663,56.84976151700676,2.6666666666666665,7.4,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42,4.6643990929705215,1.0,0.5,23,19,39.68720384869438,34.62415556662472,3.2857142857142856,6.333333333333333,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,32,3.729166666666667,1.0,0.5,18,14,28.32076711414542,25.73263889363512,3.0,4.666666666666667,0.0,0.016666666666666666,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,27,3.1666666666666665,1.0,0.5,15,12,20.77081456328879,20.687283768958856,2.5,4.0,0.025,0.15,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18,3.962962962962963,1.0,0.5,10,8,16.458259027643734,18.120831420164578,5.0,2.6666666666666665,0.22,0.13,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,3.0555555555555554,1.0,0.5,7,8,14.963725923473717,16.49932552265281,3.5,2.6666666666666665,0.20833333333333334,0.10833333333333334,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,3.269230769230769,1.0,0.5,6,7,14.39288428973316,15.068089269984187,3.0,3.5,0.17857142857142858,0.09285714285714286,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.16,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
