,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades
3,201,5.813612856768788,309.0,158.5,98,103,387.4185107904207,448.8195444055498,5.157894736842105,6.4375,102.53333333333333,80.28333333333333,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,141,3.921941901060536,319.0,161.5,64,77,283.66932324983514,379.2623647228176,3.764705882352941,4.052631578947368,83.825,67.4125,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,107,4.273027137787995,327.5,165.0,47,60,198.08725010714898,362.43145137778674,2.764705882352941,5.454545454545454,70.78,57.78,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,88,3.7149498229043685,330.0,167.5,39,49,175.6069370428958,309.83795873014685,2.7857142857142856,4.454545454545454,60.85,50.99166666666667,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,75,3.5714814814814817,334.5,169.0,32,43,144.20702344947085,278.8368806277629,3.5555555555555554,3.5833333333333335,52.92142857142857,46.02857142857143,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,64,8.07204861111111,336.5,169.0,27,37,113.27943135703543,253.78827605940893,13.5,4.111111111111111,46.9,41.4,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,56,4.447916666666666,338.5,170.0,21,35,85.8886099204525,235.9215795747911,7.0,2.9166666666666665,42.17777777777778,37.888888888888886,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,46,2.397013614404919,340.0,171.0,16,30,70.36983227451333,218.47103190733446,1.7777777777777777,2.727272727272727,38.155,35.22,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.58,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,491,13.222531889805982,227.0,118.0,208,283,605.021423270947,981.1238094983611,10.947368421052632,14.894736842105264,94.75,114.7,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,291,8.016820401519261,278.0,133.5,114,177,379.88922294272044,594.1558685880698,6.0,9.31578947368421,77.95,110.175,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,186,6.07122507122507,293.5,143.0,68,118,288.04571717905924,326.5533386201511,5.230769230769231,6.555555555555555,63.266666666666666,96.96666666666667,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,139,3.901173797803862,296.5,145.0,54,85,206.92435179877455,199.59347620257805,3.0,4.473684210526316,51.875,83.65,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,106,5.047955974842767,299.5,146.5,45,61,155.47399878170768,130.75095682834313,5.0,5.083333333333333,44.68,72.19,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,73,3.1920969441517384,302.0,146.5,29,44,118.8293936617228,79.03130998250438,2.9,3.3846153846153846,38.55,62.18333333333333,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,65,3.5780219780219777,302.0,146.5,27,38,95.07970518436917,50.25382257188978,1.9285714285714286,4.75,33.32142857142857,54.542857142857144,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,47,2.7825059101654848,303.5,147.0,23,24,77.4844493341868,35.63593248769086,2.5555555555555554,3.0,29.5875,48.26875,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,36,2.5793650793650795,304.0,147.5,17,19,60.94530223859079,29.287492497480535,2.4285714285714284,2.7142857142857144,26.455555555555556,43.24444444444445,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,31,4.808755760368664,305.0,147.5,15,16,57.13425383733871,19.21984667835052,7.5,2.2857142857142856,24.015,39.235,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.59,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,474,16.732067510548525,228.0,123.5,228,246,730.7724012103845,872.5690763015182,12.666666666666666,20.5,84.75,100.85,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,308,8.82620320855615,276.0,135.5,150,158,464.05698978914836,490.0155756631743,8.333333333333334,9.294117647058824,73.975,102.525,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,207,5.45766590389016,293.5,143.0,99,108,288.4193258608882,301.6987044922725,5.2105263157894735,5.684210526315789,64.1,87.43333333333334,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,142,3.7435137138621197,301.5,147.0,74,68,205.02377458805327,188.25169943048047,3.8947368421052633,3.5789473684210527,55.7125,71.7375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,97,15.390346766635426,304.0,148.0,51,46,140.6764559688913,141.7573782224215,25.5,4.181818181818182,48.59,60.1,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,78,11.57875457875458,306.5,148.5,40,38,97.79105730124242,120.32457700759883,20.0,2.7142857142857144,42.35,51.6,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,67,8.947761194029852,309.5,148.5,32,35,67.8657537760083,105.54282868292194,16.0,2.5,38.214285714285715,45.47857142857143,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,50,5.0425,310.5,148.5,21,29,51.8203671788261,94.31908793376864,7.0,3.625,34.96875,40.4125,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,43,4.05708245243129,310.5,148.5,14,29,44.52436392507274,85.38586344960518,7.0,2.6363636363636362,31.8,36.40555555555556,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,39,3.784900284900285,311.0,148.5,11,28,40.94383403346009,73.56592263142632,5.5,3.111111111111111,28.8,33.185,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.6,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,466,15.587229877268278,238.5,113.5,242,224,858.230359381985,735.265510796499,12.736842105263158,18.666666666666668,110.85,96.2,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,325,10.987606837606837,269.0,124.5,176,149,596.7575301053944,362.8249238305902,9.777777777777779,12.416666666666666,100.6,93.575,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,219,6.260079983287074,286.0,131.0,115,104,403.1653803201587,170.82875420690428,6.388888888888889,6.117647058823529,85.66666666666667,88.81666666666666,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,134,6.705920944726914,295.0,134.5,89,45,299.56696570026526,97.15744529775245,6.846153846153846,6.428571428571429,71.1625,71.875,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,105,4.37891156462585,298.5,136.0,74,31,223.13469479654393,74.76509461174201,5.285714285714286,2.2142857142857144,60.77,58.38,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,78,3.510874542124542,299.5,137.0,61,17,169.00944723288507,61.545162868201515,3.8125,2.4285714285714284,54.375,49.025,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,66,8.368831168831168,301.0,137.5,51,15,128.1694385011432,57.37441854931977,10.2,2.142857142857143,48.91428571428571,42.33571428571429,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,54,10.82363315696649,301.5,137.5,41,13,101.84772887856272,49.28561086903567,13.666666666666666,1.8571428571428572,44.26875,37.325,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,44,9.166666666666666,301.5,137.5,33,11,82.67511119850529,44.23513629871977,11.0,3.6666666666666665,40.766666666666666,33.327777777777776,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,38,7.456140350877193,301.5,137.5,27,11,68.17777544273314,39.55315337115204,9.0,3.6666666666666665,37.405,30.065,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.61,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,489,13.08201485308363,213.5,114.0,276,213,956.8735240189025,585.5809287956512,14.526315789473685,11.210526315789474,99.7,92.1,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,328,8.865532734274712,258.5,130.5,191,137,554.8757790613486,326.0866500504013,10.052631578947368,7.2105263157894735,99.625,88.35,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,192,5.787828947368421,280.0,139.5,126,66,336.83904276214025,206.03205305015024,7.0,3.473684210526316,86.81666666666666,69.51666666666667,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,113,3.849311701081613,289.0,142.0,76,37,230.40489610568073,168.09866530904756,4.222222222222222,3.0833333333333335,74.6,53.9,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,92,5.227173913043478,291.0,142.5,58,34,174.08509237183245,149.91315240867286,5.8,4.25,62.88,43.63,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,67,2.48168249660787,292.5,142.5,40,27,154.40065502692835,121.79201575592855,2.5,2.4545454545454546,54.166666666666664,36.825,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,52,2.3997252747252746,294.5,142.5,30,22,142.8818322488071,101.25394904147495,2.142857142857143,2.75,47.08571428571429,31.935714285714287,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,47,2.1852203647416415,296.0,143.0,27,20,131.44678483393062,90.64465191146382,1.6875,2.857142857142857,41.7375,28.04375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,42,2.657142857142857,297.5,143.5,24,18,118.12009741595467,85.41099002398087,2.4,3.0,37.55,24.97222222222222,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,42,3.642857142857143,297.5,143.5,24,18,107.31532529139905,78.00268787354374,3.0,4.5,34.075,22.485,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.62,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,499,14.875498365151355,218.5,125.5,250,249,780.7114732634909,736.1540886076648,13.157894736842104,16.6,98.6,101.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,315,9.013157894736842,254.5,137.5,165,150,462.29567906047754,380.4110236491553,8.68421052631579,9.375,95.525,97.375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,192,5.904311560150376,275.5,145.5,99,93,313.7859761764692,204.01787173821512,5.2105263157894735,6.642857142857143,84.71666666666667,81.95,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,120,3.158771929824562,287.0,147.5,61,59,233.08433507635158,126.3301105602556,3.210526315789474,3.1052631578947367,69.8,70.05,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,90,3.6035353535353534,288.0,148.0,49,41,185.0989626766478,86.54821848881565,3.5,3.727272727272727,59.11,60.87,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,73,2.99781202435312,288.0,148.0,41,32,150.77811797832263,61.319835340623264,2.5625,3.5555555555555554,50.81666666666667,53.983333333333334,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,52,2.9395956607495073,289.0,148.0,29,23,129.9919737966967,43.76989047320784,2.230769230769231,3.8333333333333335,44.51428571428571,48.035714285714285,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,43,3.252325581395349,290.0,148.0,26,17,116.39492476549535,31.64103413192679,2.6,4.25,39.4375,42.6875,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,36,3.010416666666667,290.5,148.0,23,13,101.68564314413592,24.99787873526527,2.875,3.25,35.144444444444446,38.45,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.63,1.0,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
