,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades
5,376,0.25,0.13304093567251463,0.8669590643274854,192,184,490.9962175676757,474.74786577033177,0.25,0.25,69.79,60.29,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,327,0.163196894848271,0.1323943661971831,0.8676056338028169,163,164,445.81386298980124,460.79960032659227,0.25,0.07692307692307693,60.325,54.141666666666666,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,277,0.16335740072202165,0.1291866028708134,0.8708133971291866,133,144,441.31858553385104,460.2199945328075,0.25,0.08333333333333333,53.66428571428571,49.535714285714285,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,239,0.15809922295277945,0.12779973649538867,0.8722002635046113,116,123,459.0278090653191,445.95382715168586,0.25,0.07142857142857144,48.2,46.0125,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,214,0.20366043613707166,0.1270358306188925,0.8729641693811075,103,111,484.71260494357426,466.22604216645345,0.33333333333333337,0.08333333333333333,43.84444444444444,42.638888888888886,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,201,0.0695135433941404,0.12618896639188332,0.8738110336081166,100,101,465.108427425589,485.1983371255131,0.05555555555555555,0.08333333333333333,40.585,39.685,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,191,0.05769495728850923,0.1217125382262997,0.8782874617737003,93,98,471.4417903019194,495.56727888384455,0.05263157894736842,0.0625,37.86363636363637,37.05,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,183,0.06280938604950177,0.1145475372279496,0.8854524627720504,90,93,468.81391751074096,497.429953166403,0.058823529411764705,0.06666666666666667,35.579166666666666,34.925,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,174,0.05263157894736842,0.1095890410958904,0.8904109589041096,85,89,462.40891032851323,490.78507473841404,0.052631578947368425,0.05263157894736842,33.75,33.13846153846154,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,164,0.05407573812580231,0.10866057019903173,0.8913394298009683,81,83,459.3353570782773,477.0439270684424,0.05555555555555555,0.05263157894736842,32.01428571428571,31.72142857142857,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,158,0.06462358427714857,0.10793650793650794,0.8920634920634921,80,78,465.06389887336155,466.97374641300206,0.05263157894736842,0.07692307692307693,30.463333333333335,30.623333333333335,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,148,0.057233704292527825,0.10837696335078534,0.8916230366492146,76,72,457.03760741056215,466.76388769432253,0.058823529411764705,0.05555555555555555,29.278125,29.66875,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,141,0.05406246111733234,0.10686628807434176,0.8931337119256583,72,69,455.7170486746247,455.95726574846964,0.05263157894736842,0.05555555555555556,28.091176470588234,28.76764705882353,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,136,0.08235294117647059,0.10466269841269842,0.8953373015873016,72,64,472.32633793227757,439.8529957153428,0.1,0.0625,27.125,27.969444444444445,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,129,0.20742306788818418,0.09897292250233426,0.9010270774976658,67,62,478.52369019166457,431.2167036062814,0.09090909090909091,0.33333333333333337,26.26578947368421,27.028947368421054,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,125,0.07866666666666666,0.09395677106307895,0.906043228936921,65,60,474.82136952511456,415.482737265434,0.1,0.05555555555555556,25.4275,26.1025,ofat_results_joana_500,500,500,2,2600,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2700,0.25,0.0,0.0,1350,1350,4050.0,4050.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2090,0.25,0.1376470588235294,0.8623529411764705,1046,1044,1656.5001856477083,1621.0602988774451,0.25,0.25,122.2,116.1,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1035,0.25,0.12294372294372294,0.8770562770562771,510,525,949.164479799681,935.8829792346645,0.25,0.25,117.0,108.7,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,665,0.1632832080200501,0.11471698113207547,0.8852830188679245,319,346,822.7633482171212,802.9876686126909,0.25,0.08333333333333333,96.03333333333333,89.5,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,493,0.10652645813316253,0.11398601398601399,0.8860139860139861,233,260,830.4172737571292,783.1327056532714,0.16666666666666669,0.05263157894736842,79.325,76.7,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,393,0.05414192818772971,0.10907982937233394,0.890920170627666,190,203,850.6388409585858,807.109672967833,0.05263157894736842,0.05555555555555556,66.74,66.45,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,346,0.08305445695162762,0.10369163952225842,0.8963083604777415,166,180,944.8216281621128,879.5738410107946,0.05263157894736842,0.1111111111111111,57.99166666666667,59.391666666666666,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,311,0.20766345123258306,0.10155857214680744,0.8984414278531926,153,158,1056.3282678723558,978.2854847826671,0.25,0.16666666666666666,51.707142857142856,54.15,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,280,0.16169642857142857,0.09771986970684039,0.9022801302931596,137,143,1195.3600686606558,1099.3288421033717,0.19999999999999998,0.125,47.2875,50.025,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,277,0.13598074608904934,0.09765142150803462,0.9023485784919654,133,144,1242.4424441906156,1189.8016570747352,0.06666666666666667,0.2,43.62777777777778,47.855555555555554,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,267,0.13305243445692883,0.10062661260597125,0.8993733873940287,130,137,1265.7691424092277,1347.7587599099413,0.0625,0.19999999999999998,41.785,47.125,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,274,0.2,0.0946822308690013,0.9053177691309987,131,143,1368.5393558198903,1532.2120645923496,0.19999999999999998,0.2,40.71363636363636,46.21363636363636,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,274,0.3248175182481752,0.09055228483319316,0.9094477151668069,130,144,1448.2048474723379,1632.6180861865735,0.5,0.16666666666666666,39.7875,46.00833333333333,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,275,0.3193939393939394,0.08542589857213195,0.914574101427868,126,149,1544.170028749582,1773.4659328761559,0.5,0.16666666666666666,38.85769230769231,46.58846153846154,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,280,0.3360714285714286,0.08136949755446865,0.9186305024455313,127,153,1610.2980352433908,1795.3466807874515,0.5,0.2,38.68928571428572,46.92142857142857,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,282,0.3351063829787234,0.07894736842105263,0.9210526315789473,127,155,1669.6062713472993,1666.3640045670002,0.5,0.2,38.333333333333336,46.89,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,280,0.31666666666666665,0.07887049659201557,0.9211295034079844,126,154,1616.3475622107412,1523.3527300425314,0.5,0.16666666666666669,38.240625,46.628125,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,268,0.31467661691542287,0.0777365491651206,0.9222634508348794,119,149,1552.9719475114875,1354.292375283217,0.5,0.16666666666666666,38.26764705882353,46.891176470588235,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,262,0.332824427480916,0.0702247191011236,0.9297752808988764,116,146,1514.5102947677435,1232.5146851974494,0.5,0.19999999999999998,38.422222222222224,47.21944444444444,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,253,0.4084321475625824,0.06639256890513172,0.9336074310948683,114,139,1436.3951559399925,1024.5909039128737,0.5,0.33333333333333337,39.06315789473684,46.93157894736842,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,245,0.41088435374149657,0.06538237011091652,0.9346176298890835,114,131,1371.2370189229598,846.2971390941003,0.5,0.3333333333333333,39.7,46.8325,ofat_results_joana_500,500,500,2,2700,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2800,0.25,0.0,0.0,1400,1400,4200.0,4200.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2173,0.25,0.1568627450980392,0.8431372549019608,1092,1081,1631.0382604116944,1700.954340333228,0.25,0.25,122.8,141.7,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1082,0.2912815773259396,0.1461794019933555,0.8538205980066446,536,546,823.4641856625332,935.5245736668518,0.3333333333333333,0.25,118.65,130.6,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,704,0.25,0.1444954128440367,0.8555045871559633,365,339,586.0091683757026,765.3752972779071,0.25,0.25,98.36666666666666,107.55,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,507,0.1903353057199211,0.14055636896046853,0.8594436310395315,265,242,492.4892741302271,731.0423761525713,0.25,0.125,84.15,89.3125,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,408,0.1987920168067227,0.13898788310762653,0.8610121168923734,213,195,474.83594311765756,771.1615682447678,0.25,0.14285714285714285,72.47,75.8,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,341,0.25,0.13705234159779614,0.8629476584022039,175,166,491.27899878487193,832.7898859227319,0.25,0.25,63.75,66.73333333333333,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,299,0.31963688485427616,0.13627386438446346,0.8637261356155366,148,151,490.32227070618944,931.11667456759,0.5,0.14285714285714288,56.99285714285714,59.857142857142854,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,270,0.3201058201058201,0.13194444444444445,0.8680555555555556,134,136,493.43885615359227,1023.6629519569489,0.5,0.14285714285714285,51.9,54.975,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,248,0.29614695340501795,0.12663495838287753,0.8733650416171225,118,130,448.7459037107963,1152.9223062598032,0.5,0.11111111111111112,47.25555555555555,50.96111111111111,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,230,0.10127492644655117,0.12571103526734925,0.8742889647326507,106,124,371.51800475234757,1263.517097443592,0.05263157894736842,0.14285714285714288,43.305,48.37,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,207,0.08568522756165776,0.12520413718018508,0.8747958628198149,90,117,292.6947128044191,1351.1926288605964,0.05263157894736842,0.1111111111111111,39.99090909090909,46.89545454545455,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,199,0.10037688442211054,0.1222684703433923,0.8777315296566077,84,115,265.1457167993842,1414.3582046868707,0.06666666666666667,0.125,37.170833333333334,45.225,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,187,0.09666803784450843,0.11802788844621515,0.8819721115537849,79,108,245.52850141973582,1437.2463706422934,0.07692307692307691,0.1111111111111111,34.7,43.44615384615385,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,174,0.10773581463236635,0.1164150024354603,0.8835849975645397,70,104,229.04811872183646,1447.1892287997593,0.05555555555555555,0.14285714285714285,32.621428571428574,41.43928571428572,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,171,0.22774528914879794,0.11509073543457497,0.8849092645654251,65,106,215.39546673090885,1466.014794682987,0.05555555555555556,0.33333333333333337,30.703333333333333,39.71,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,168,0.33333333333333337,0.11357210179076344,0.8864278982092366,62,106,213.69055617439585,1471.0105964623958,0.33333333333333337,0.33333333333333337,28.9375,38.490625,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,162,0.3333333333333333,0.11297852474323063,0.8870214752567693,57,105,200.69374659877028,1432.2036118863007,0.3333333333333333,0.3333333333333333,27.33823529411765,37.75588235294118,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,157,0.3333333333333333,0.11203319502074689,0.8879668049792531,52,105,196.98626880484917,1361.0867424742428,0.3333333333333333,0.3333333333333333,25.933333333333334,36.65555555555556,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,153,0.2570806100217865,0.11106074342701723,0.8889392565729828,50,103,179.1882770113639,1319.0711252098984,0.1,0.33333333333333337,24.642105263157895,35.92894736842105,ofat_results_joana_500,500,500,2,2800,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
